UniqueCount	AmbigCount
0	0
3	111
12	92
2	16
1	24
2	72
6	113
0	79
0	75
0	68
0	17
2	0
0	0
1	0
2	78
0	0
0	0
6	542
0	0
0	20
0	0
0	2236
4	2081
1	1237
1	665
0	2064
0	37
0	75
13	77
0	255
20	1062
12	1686
0	1713
7	937
11	882
0	759
0	779
0	41
1	650
0	0
0	0
0	0
0	0
4	2087
0	2102
12	1168
9	0
1	30
0	60
12	895
10	825
12	237
5	176
0	80
3	2
4	0
0	0
2	0
5	1
0	0
23	1
19	0
0	0
0	16
2936	885
2	564
3	468
324	34
0	33
0	0
0	0
0	0
14	2265
1	0
0	0
0	0
2	316
1	309
0	256
0	173
0	14
0	75
0	75
0	61
35	44
0	0
0	0
0	0
0	6
15	15
0	7
0	4
0	8
0	1
1	6508
1	6054
7	7
0	7
0	0
3	22413
39	325
315	325
18	0
1	0
0	0
0	0
1	102
0	0
19	608
0	324
5	554
17	183
1	13
18	13
0	0
0	0
1	42
4	50
3	50
0	5780
160	22062
40	18313
9	9455
1	18076
4	10993
254	347
8	347
0	0
0	0
4	3374
0	3239
0	3306
0	3456
4	3314
2	3864
0	3888
0	3717
0	2306
0	3926
0	3764
0	2716
0	335
0	307
11	380
0	345
0	265
1	0
0	0
0	0
77	527
3	277
2677	1003
0	1003
0	613
6	749
2	141
18	1
2934	4646
27	4550
20	3007
1	2712
0	3031
0	1952
1	1110
7	222
0	176
3	140
0	60
2	0
0	5
16	2730
0	717
13	2731
0	306
1	6
5	10
0	10
0	0
0	207
0	0
0	0
0	0
60	0
0	0
2506	1995
21	601
0	1023
67	1122
0	0
0	0
1	1
3	359
5	100
0	0
0	0
0	0
1	0
8	20
5	0
4	133
0	41
7	168
3	0
0	2
0	13
8	2
0	130
9	168
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	13
187	118
8	105
1	11936
17	31
0	29
1	19
0	7
0	5
0	0
0	0
1	266
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	147
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
174	4580
0	4582
0	878
0	808
0	131
1	0
0	0
0	0
5	0
173	1967
0	1967
0	541
0	550
0	0
1	0
0	6
111	6
340	15
0	15
0	0
0	0
50	314
29	314
1	3
2	5
0	5
0	4
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	129
1	129
0	50
0	49
0	54
0	22
0	0
3	0
7	3006
0	0
1	1
0	0
1	261
0	262
0	265
0	264
0	262
0	130
0	65
0	6
3	31
0	2
13	20
1	0
0	0
4	0
2	1
0	0
2	0
0	0
0	0
1	0
0	0
1	0
0	0
578	439
2	434
0	194
0	0
2	123
4	0
3	168
436	1811
0	283
5	1036
164	2087
0	339
0	1068
0	513
71	493
0	552
1448	554
2	526
0	35
0	35
0	737
0	2081
0	2154
0	2184
2	1111
160	2208
0	130
0	1151
30	513
8	0
0	0
0	32
2	32
0	2
0	1
6	19
0	28
1	17
0	0
3	782
0	28441
0	6561
154	9862
0	238773
0	166235
0	74784
0	29920
16	1865
0	288
0	150
116	1798
6	135
0	258
0	0
0	0
0	0
3	9
0	0
1	2309
1	2411
0	2625
32	2625
0	2523
7	1845
33	1517
0	20
7	1
49	255
20	221
3	87
0	0
0	0
1	0
7	0
6	0
5	0
13	0
9	1
0	0
7	0
0	1
8	0
25	0
7	0
12	1
10	0
12	1
40	0
20	0
47	0
18	0
1	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	795
0	0
0	57
0	0
0	0
0	0
0	0
0	0
0	0
6	1327
0	0
1	60
0	0
0	0
0	0
1	325
0	0
0	3308
0	3307
1	877
0	75
4	44
5	527
28	531
8	679
5	50
10	19
30	531
10	377
3	72
20	11
29	0
47	0
22	24022
16	16913
0	668
69	25092
0	25086
34	22276
0	93
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	275
0	0
0	0
1834	546
121	363
23	467
23	177
0	88
0	0
9	0
1	117
3	0
1	3
5	0
14	3
0	0
0	0
0	0
0	0
0	0
15	83
0	284
0	3
0	0
0	0
0	0
0	0
0	0
0	13
0	0
1119	379
6	379
19	0
1	40
2	0
3	0
0	42
0	42
3	0
1	88
17	206
1	1678
3	1633
4	161
4	223
3	1593
2	913
0	98
0	793
738	148
0	123
5	80
3	23
0	5
0	1112
0	1295
0	137
1	176
3	360
1	246
0	340
6243	612
5	141
2	557
1	1396
0	1047
6	1596
0	102
10	457
3	102
1	0
9	3623
0	1179
0	132
1	121
0	662
0	4252
0	4292
1	4306
0	60
3	35
11	49
6	991
7	1075
0	3957
4	245
6	42
25	519
0	1589
0	40
0	178
0	193
13	0
0	0
0	0
9	0
0	0
8	24
8	2
4	24
0	0
0	80
1	4
1	0
53	25
91	2
0	0
270	2212
9	1883
13	169
1300	1236
57	39
0	559
4	792
0	773
0	163
0	711
0	17
1	0
53	43
0	1
0	1
0	2
11	42
0	0
8	4
0	18
0	17
0	0
1	0
0	0
0	0
0	0
1	2
0	0
0	2
0	0
0	0
2	3
0	3
1858	0
0	0
0	0
0	0
0	0
93	624
0	278
6	156
15	662
24	364
5	177
0	349
0	0
1	0
0	22
35	73
18	8714
0	8820
15	1021
0	788
0	841
0	406
0	320
2	289
21	0
45	549
2946	665
0	125
0	116
0	0
0	64
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
1	0
0	0
0	0
0	0
555	442
13	267
0	175
15	0
647	4464
5	1271
4	4337
0	111
1	149
0	440
0	6
11	2721
1	829
0	453
19	104
0	0
23	4
0	4
0	21
0	8
0	4
0	13
2	44
0	73
0	67
0	77
0	96
0	87
9	1
0	84
0	2
0	9
0	5
12	0
1	1432
1	1514
0	729
5	742
1	219
0	150
0	59
48	72
0	1
0	0
3	46
0	0
0	45
6	257
162	1437
7	1285
40	1412
1	1373
15	137
2	115
36	39
772	49
0	48
2	0
0	1
0	511
2	509
7	7
7	1
0	45
0	3
0	146
0	119
0	50
8	20
0	155
0	12
48	480
3	479
9	196
0	103
0	147
2	35
3	441
4	428
3	419
0	440
3	75
0	46
0	26
0	36
43	16
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	221
0	0
9	5655
98	7359
4	2734
124	1668
12	591
0	4240
3490	1308
3	153
35	611
0	791
1	663
1	184
2	266
1	0
1	1
0	0
1	1
7	1
5	36
0	3
0	9
0	24
0	0
0	0
0	1712
6	1712
3	447
0	64
0	66
0	65
1	64
0	44
0	0
26	0
23	0
5	272
0	0
0	4
0	5
0	5
0	25
2	25
0	4
0	23
1	0
0	5
0	1
0	3
0	0
5	0
0	0
0	1
0	1
6	1
0	0
1	9
4418	373
10	9
9	306
0	306
0	343
0	275
0	130
0	273
0	182
0	185
0	181
0	39
0	0
0	0
0	0
4359	58
8	58
119	2763
110	3018
6	2015
7	1619
6	2895
2	511
53	1767
0	426
3	445
7	171
0	93
0	29
0	44
2	26
18	26
2	8
2	8
3	75
26	77
1	2
0	0
0	0
0	0
24	388
0	367
0	354
16	353
3	292
274	631
0	651
4	444
18	54
8	2
1	72
112	106
10	95
0	106
0	309
3	377
7	16
4	153
16	102
60	3471
67	2947
7	161
138	186
1	2294
0	2941
1	657
1	0
0	0
0	0
0	0
0	0
0	0
323	3842
58	3300
5	3617
272	3544
1	1142
32	2689
0	1666
51	111
347	2460
20	2054
1	52
0	197
0	242
341	1211
12	1016
0	164
1	25
3	95
13	125
1	30
7	34
0	159
0	108
5	43
5	0
0	0
0	1989
2	1989
0	1975
0	176
3	69
0	39
2	3
9	3
3	0
6	0
2	0
1	0
0	0
0	0
490	1125
0	1115
5	9
0	2473
0	2453
1	802
5	2334
1	615
4	356
5	175
0	197
1	0
2	19
0	2
2	2
293	2596
1	113
0	948
4	1995
23	0
0	0
1	8
0	0
0	0
25	0
0	0
1	2
0	24
158	10257
17	8092
151	9243
129	9251
1	4607
2	6524
41	490
0	29
0	321
10	288
0	21
1	0
0	3
0	3
19	1030
0	1030
0	621
0	258
12	156
1	0
277	304
2	121
1	18
2	41
0	0
3	48
72	16
4	16
7	2
0	2
1	0
4	0
0	1
0	1
1	2627
0	2699
20	24
0	351
0	1133
0	1166
0	1085
0	1278
0	1249
0	78
0	31
17	5
0	115
0	85
0	130
46	5
7	75
2	99
8	0
0	2
0	11
0	9
0	0
28	0
0	0
0	60
1	60
2	0
8	74
1	8
0	21
46	20
0	7
1	0
0	0
0	0
0	3
1	0
0	3
0	0
0	0
0	0
0	0
0	0
0	2
3	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	1
0	1
0	0
0	0
2	240
0	367
3	357
10	31
2	0
0	0
0	0
0	0
826	3
5	3
0	7
0	0
0	38
0	38
0	0
2	4
44	4
0	0
0	0
90	1012
13	5572
2	3016
0	2010
0	5487
0	3611
0	3904
2	3757
6	4509
0	395
13	809
30	320
1	0
6	4635
307	4596
9	39
23	39
42	14
207	14
5	0
24	1370
9	650
7	848
7	287
0	533
0	859
5	416
0	0
942	145
168	98
42	1
0	118
0	71
0	0
0	1232
5	1182
4	124
2	157
0	68
4	197
38	233
4	90
1	0
38	0
3641	0
114	288
0	288
0	44
2	3012
0	0
0	1
0	10
0	133
0	85
1758	556
0	3
0	249
0	153
2	1
38	0
546	0
0	0
0	0
6	0
1	0
47	607
1	546
4	216
0	142
0	76
2	25
0	47
0	75
1	16
1	848
0	1
0	0
0	0
11	109
4	4020
40	586
0	760
1	4074
0	2809
0	2594
0	546
1	1084
4	241
14	12
1	7
60	8
0	0
24	11
0	11
5	1612
0	1492
1	1283
10	1420
1	1174
2	1352
1	1257
0	371
5	374
0	342
0	441
3	408
1	486
0	291
0	367
39	1439
0	1469
0	1180
1	964
0	420
6	179
1	30
5	2117
27	42
29	2178
9	72
46	53
66	2122
8	2122
0	207
6	143
15	447
3	426
0	0
0	0
0	1
0	0
0	0
1	271
5	694
0	224
0	646
0	109
0	1
0	608
2	0
0	1
0	0
1	84
0	0
0	0
0	0
0	5
4	956
5534	3949
4	172
0	122
0	515
0	690
0	1713
0	102
883	235
4	59
0	176
0	9
11	0
0	1
0	6
0	1
0	0
0	0
1	0
0	0
17	2792
5	2685
4	469
0	464
1	1687
13	113
28	1233
1	387
0	253
0	1
2	5561
0	44
0	38
2	0
1559	484
3	496
0	103
1	111
0	167
0	114
0	143
10	171
0	0
0	84
1	35
0	0
0	0
0	0
0	0
0	49
5	2
0	112
0	112
0	114
1	0
0	4
0	7
0	16
0	0
10	2218
18	50
0	1
0	0
0	0
0	1
4024	3059
1	2643
1	685
1	513
17	0
2	0
0	2
0	8
0	1
0	760
0	0
0	0
0	0
0	0
14	1854
0	4
0	0
0	0
1	12
0	3
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
5	509
1252	509
0	0
0	1
0	0
9	0
2	1
4	0
313	0
0	0
0	0
2	158
0	147
0	316
55	313
0	312
0	142
0	96
2	93
1	18
5	40
0	0
0	0
0	0
5	2
0	2
177	5678
0	5564
0	5224
149	5635
4	107
0	249
31	105
0	557
0	704
0	36
1	1661
0	441
33	1328
0	9
26	533
4	0
1	0
1	0
0	0
0	217
0	61
2	61
0	3
0	10
0	346
1	217
16	0
2	439
0	622
0	372
5	575
0	160
0	369
0	41
0	173
1	525
1	36
0	268
0	85
0	0
303	304
0	286
0	64
1	1
0	7
0	55
6	1503
14	1459
2	1387
0	100
1	111
0	100
9	85
10	43
152	28
2	43
0	22
0	0
0	0
0	493
4	496
0	127
0	46
0	16
0	248
0	68
0	0
0	0
1	9161
5	590
0	583
6	316
9	203
4	248
59	505
0	236
0	110
4	1
26	401
3	350
6	117
7	192
0	36
5	142
5	0
0	0
244	312
0	269
6	125
0	56
0	70
0	50
21	21
0	679
0	235
118	683
11	34
0	114
1	88
0	0
8	65
1	65
0	65
0	28
0	28
0	28
0	26
3	16
0	16
0	0
0	0
0	0
104	467
2	451
22	91
4	77
0	39
1	60
0	40
7	25
0	8
5	351
2546	642
2	758
14	868
18	736
3	192
186	375
5	772
0	801
0	387
17	3023
1	11
0	11
9	3479
24	1156
2	1290
2	589
0	7
0	424
0	0
0	0
0	2
10	46
110	19
1	0
360	112
3	19
0	93
0	0
0	341
0	341
0	3
0	11
1	18
5	10
0	0
0	0
1	1
0	37
0	1
0	3
0	2
0	2
0	2
1552	261
2	72
0	74
0	0
4204	856
0	856
9	1
32	70
15	0
0	1
22	455
4	829
0	836
38	42
0	258
3	105
0	30
4	1
7	34
13	179
0	70
1	75
11	154
0	80
0	58
1	0
6	23
13	0
0	0
3	0
4480	19329
0	4695
48	658
2838	16512
24	2832
20	3777
9	4118
1	2450
1	49
0	588
717	662
8	20
2	74
10	102
4086	6368
205	3166
10	2027
1269	3230
23	1618
0	58
4	108
3	4718
1	6052
11	5670
0	2289
0	3263
8	1781
3	369
68	0
0	139
282	540
6	438
2	373
1	120
3	120
6	70
0	60
759	0
0	0
2	3
0	3
0	3
0	2
1	0
0	0
4	81
0	15
0	0
353	13
0	13
77	3232
0	2246
0	0
0	4
2	4
0	0
0	0
0	0
0	1178
0	0
2	0
50	1984
22	2045
0	1702
9	24
4	14
63	944
0	161
15	145
344	803
1	2
12	3
0	0
0	0
8	0
0	20
52	0
1568	189
11	100
1	98
0	779
22	418
0	475
0	152
0	225
2	226
5	77
0	102
2	148
0	164
751	476
42	376
0	0
0	0
0	0
1	2
0	0
7	348
1	285
0	515
1	946
15	7
7	377
0	1026
0	527
0	919
142	1254
7	215
1	121
1	57
0	1017
0	96
0	0
4	802
6	986
9	922
1	1015
0	235
1	164
0	103
12	271
16	23
0	207
14	168
630	664
1	188
6	0
1	0
0	0
5	1
1	0
0	0
0	1
0	0
21	52
0	52
2	6
2	0
0	2
0	4
2	0
39	36
13397	18241
0	7905
0	15120
0	13843
14	5381
4	843
9	1097
138	1969
71	3727
0	3694
12	3067
20	498
0	1129
0	913
85	3101
2	555
0	334
40	976
0	1041
19	897
0	303
4	568
4	295
21	290
1	275
13	7
55	3597
6	1854
0	751
1	660
0	3092
0	629
8	153
0	422
724	1160
0	814
0	116
0	110
11	133
0	0
1	19
8	2
1	41
427	972
0	934
0	781
0	470
0	49
1	14
0	14
1	5
0	15
3122	15
0	3
0	0
0	942
0	321
0	1
0	1
0	1
0	1
0	1
3	7
0	1
0	0
2	96
0	229
0	79
0	9
0	42
2	64
0	192
131	536
86	177
13	57
0	407
12	4
0	45
0	0
12	200
0	160
0	192
0	152
17	7
0	0
1179	914
0	753
0	153
1	1
2	118
6	123
13	495
18	644
36	1358
24	2919
0	3364
25	3505
0	557
0	200
45	207
35	178
0	13
0	23
1	0
0	0
0	0
6	1069
43	1065
1	970
1	502
0	277
0	336
0	188
0	147
0	147
1	17
0	17
5	132
0	17
2	14
0	10
0	9
0	1
0	1
0	3
4	14
1	0
264	1163
5	1032
5	514
0	70
14	15
0	6
0	6
0	0
1	2
0	0
0	0
320	0
2	0
28	92
22	51
1	5
7	17
0	10
6	0
0	15
0	10
0	10
10	7
0	0
0	0
0	0
0	1052
6345	6802
1	3607
7	2357
0	0
5	0
0	0
10	582
1	2867
6	391
1	526
2	424
213	3161
0	357
0	701
1	375
0	1192
0	720
0	1110
0	359
0	648
3	704
0	0
0	0
0	0
0	0
3868	34
1	21
10	15
9	2
1	0
2632	169
0	20
11	0
56	2
3	0
0	149
26	965
5	965
2	392
6	24
112	69
313	2104
0	1982
21	1984
0	21
2	4
0	683
0	612
0	222
3	132
1	7
1	21
7	1
447	127
0	117
0	121
0	101
8	11
0	17
4	337
818	798
8	94
4	73
68	0
0	384
0	298
0	456
4	26
0	37
6	3
0	0
0	51
0	178
0	164
4	0
16	5337
0	610
0	4813
0	3340
68	233
0	108
0	612
1	97
0	745
0	210
0	442
1	435
1182	608
0	152
0	620
2	607
4	53
12	29
106	2
0	228
4	1063
0	0
0	432
0	0
0	0
0	0
0	29944
0	1
14	4
0	4
0	0
0	0
0	0
0	0
3	4
2	0
0	0
0	0
0	0
16	7176
0	5
0	2
5	2
0	0
1	31
0	0
0	0
0	0
1	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	66
0	301
3	32
2	131
0	162
0	269
3	0
0	1
0	0
0	2
1	0
4	0
1	0
0	0
0	0
0	0
0	0
10	1704
0	0
0	1843
12	575
6	2043
0	2044
2	1088
107	1090
4	1851
2	1849
6	0
22	0
0	0
0	191
0	564
0	551
0	589
2	11
2	169
0	154
0	0
0	0
1	0
3	10
0	70
54	82
39	126
1	73
134	1
6	562
6	5630
3	1133
0	672
7	5370
0	998
20	188
30	2305
10	2066
1	599
2	645
0	344
18	37
0	0
1297	9550
0	3855
1	7011
0	2168
0	6774
1	7003
29	1798
2	2650
15	2804
0	15
0	0
0	0
3	0
21	0
4	0
0	1
0	0
0	0
9	0
0	1
0	1
12	9
27	2414
57	167
0	2263
0	0
0	0
1	1462
0	189
0	591
5	160
5	53
3	206
7	583
0	53
0	545
16	0
1	30
48	1
7	15
0	0
0	0
0	0
0	0
0	0
12	0
122	1525
109	746
0	1564
1	410
4	83
1	166
9	0
0	0
0	0
0	0
2878	1728
14	1728
0	643
0	0
0	0
4	649
0	0
0	0
0	0
5	1330
8	1202
14	214
0	1173
0	4768
1612	4999
2	912
26	1075
0	1241
6	3
2	0
18	987
62	981
0	121
4	141
0	0
0	0
97	20
0	13
5	15
4	431
0	86
0	9
0	409
76	48
1	47
2	28
1	332
240	338
0	109
6	108
1	44
2	0
0	4
0	7419
0	0
0	0
0	0
0	2
0	0
0	0
1	0
0	0
0	2
0	2
0	0
0	0
0	0
0	2
0	2
0	1
0	31
0	4
0	4
0	4
10	4
6	6
0	5
962	25577
0	25603
0	5803
14	5272
0	3633
5	1594
1	34
2	289
2	791
19	493
7	74
1	288
818	1179
5	258
16	514
0	42
0	1249
6	113
0	7
34	7
0	0
0	0
0	0
0	2
0	0
0	0
0	0
3	40
0	0
0	0
0	0
0	6
0	2
153	864
0	19445
0	23755
5	29
4	4
0	23275
0	23560
48	8773
545	2090
34	1324
30	1327
0	8169
0	22982
0	22828
0	1682
0	728
9	7073
11	1486
167	369
0	342
0	1646
1	1840
0	1967
0	1967
0	1835
0	0
206	0
0	0
52	97
0	13
1	11
1	68
0	1
1	35
12	0
57	71
78	2305
5	2302
1	2305
0	670
15	622
2	670
6	253
2	179
8	155
26	0
28	0
19	23
2	0
49	0
8	0
12	0
6	1
967	399
0	399
1	1389
0	0
0	0
0	4
0	4
0	4
0	4
0	4
0	0
0	0
2	0
4	2217
0	0
36	5938
594	5938
3	5364
39	831
1	1657
59	525
32	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1133
32	1133
17	296
0	0
3	107
1	0
3	0
0	0
3	0
5	0
8	0
2	0
1	0
1	12
0	0
1	0
0	1
0	1
197	46
1	45
3	32
0	18
0	20
0	23
0	3
2	13
3	13
3	0
10	0
0	0
0	38
0	38
0	42
67	37
0	18
0	5
0	0
0	0
0	0
0	7
0	0
0	0
0	0
2	258
70	89
0	231
3	60
133	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	2
741	1430
19	60
0	164
0	1430
1	309
0	241
2	2401
0	2246
0	2172
0	2362
0	2288
43	2398
5	2328
0	1336
1	96
0	340
0	126
7	78
29	329
0	62
0	323
5	286
0	143
6	38
0	34
5	3
0	3
0	488
1	916
0	0
0	0
0	0
0	0
0	0
2	0
0	0
4	0
0	0
0	69
3	327
18	0
60	0
1	2
0	13
0	11
1	8
0	205
0	128
0	263
6	156
1114	180
22	180
1742	0
285	0
1	325
1	199
0	362
7	772
0	950
0	1449
0	1749
0	1657
8	1298
1	225
3	44
1	43
0	1
0	1
0	1
0	0
0	0
0	0
1327	16620
205	15732
6	4258
18	1249
3422	7129
9	7115
0	4326
732	1695
0	1695
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	2
1	2
0	0
0	0
1	9
1	9
0	0
0	0
0	0
0	655
2	647
0	655
0	131
0	368
0	365
0	387
0	18
0	23
0	23
0	19
1	67
2	29
1	43
0	51
0	28
0	18
2	31
10	8
0	27
0	24
0	1
5	7
0	7
0	3
7	6
0	0
0	0
0	0
0	0
4	14
871	9019
386	8948
5	8396
4	0
134	9007
18	6404
30	9007
0	2111
0	2706
7	392
0	126
398	764
0	2416
23	373
0	444
4	2592
0	620
14	1993
6	5
4	0
2	158
4	138
1	154
20	178
1	20
0	16
0	8
0	11
0	14
0	14
4	1
3	7
0	3
0	7
0	2
0	47
0	62
0	64
0	52
0	24
0	10
0	2
0	9
0	3
0	6
0	12
3	1383
7	1357
1	54
0	0
8	1
0	1
0	0
0	0
2110	2072
1	2033
0	133
23	634
1	75
0	62
2	36
9	3
3832	843
3	602
2	222
0	297
0	296
0	300
0	94
0	146
0	140
2	5
0	135
0	135
0	12
0	24
3	690
27	654
0	574
0	560
2	501
2	85
0	93
1	32
0	0
20	752
38	784
9	784
5	79
0	412
0	436
0	406
0	80
0	173
0	85
1	15
0	67
3	36
2	11
6	913
9	859
0	587
0	155
1	667
1	128
0	35
2	367
0	447
30	1527
0	69
6	27
0	39
0	582
0	74
0	39
10	10
3	1078
1	544
0	133
25	29
4	11
0	18
0	0
0	0
0	0
0	0
0	0
0	0
34	22
0	22
0	0
31	8
0	8
0	0
368	0
0	0
0	0
0	0
0	0
0	1
0	0
20	10
3	13
0	11
0	1
8	1
0	1
1	0
181	0
0	0
1	0
0	0
33	1987
18	1652
16	1253
14	1980
1	158
0	70
6	331
0	219
9	4189
1	4466
25	4163
3	244
0	4077
10	167
5	63
0	7
0	561
3	979
35	1067
0	1065
0	268
0	151
0	417
2	423
0	550
77	1054
5	1027
0	145
7	696
0	219
1	291
0	1971
8	1923
10	1800
6	1881
2	1896
17	1961
0	1920
0	289
7	328
2	147
2	104
48	143
5	196
18	773
2	784
17	782
0	776
0	222
15	131
0	3
37	422
3	178
0	312
0	164
0	205
0	236
0	33
11	49
13	7
0	61
111	83
0	1
21	3047
63	426
0	961
5	2639
48	758
0	2465
0	1134
7	1271
0	1023
0	692
0	440
6	122
9	331
0	854
0	712
38	655
13	822
0	734
0	483
0	311
1	187
2	111
0	107
0	93
0	0
0	0
0	0
0	0
84	675
0	228
0	277
3	654
0	696
0	330
0	620
0	78
3	52
1	0
1	15
9	67
358	33
3	4
0	20
0	20
1	18
0	15
0	0
269	631
0	233
6	496
17	364
0	0
0	5125
2	5125
46	4758
0	4951
56	4954
0	1873
21	2939
1	1388
0	2384
1	1780
2	414
1	371
0	439
5	212
45	25
0	2
0	22
0	2
0	1
0	163
2	18
0	246
0	1
0	5
0	4
0	2
0	15
2	50
0	158
13	67
0	126
0	169
0	96
0	4
0	0
15	1263
5	1336
9	339
3	487
2	606
0	520
0	497
4	576
4	190
1	519
0	345
0	438
10	315
4	43
3	43
3	3
47	1277
25	1278
19	1157
1	1139
0	89
0	9
8	827
0	5
0	9
30	686
1	48
1	17
0	8
1	13
6	768
68	403
0	515
17	528
34	1914
2	258
6	1830
3	225
158	0
0	3
12	700
17	698
1	684
3	109
0	56
2	463
1	37
0	79
0	6
0	0
25	827
10	50
3	75
0	723
7	51
0	59
15	827
0	59
0	50
0	44
0	282
0	47
0	0
0	0
0	230
0	0
0	0
1	0
0	4
0	4
0	0
1	0
0	0
0	0
5	8241
0	8236
0	5559
20	784
3	5181
39	2752
0	706
1	0
26	0
0	0
0	0
0	0
0	14
4	14
0	5
0	0
9	15
0	0
0	0
9	6275
27	6674
9	5958
22	2852
3	1009
1	1209
0	842
0	0
10	0
0	13
0	13
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
309	3901
0	3083
107	3786
0	615
2	695
0	1071
1	412
28	368
0	305
1	1280
0	0
24	46
0	46
0	0
0	641
45	2904
159	2904
0	3
0	0
1	2
0	2
0	0
0	2
3109	2054
1	1799
0	693
0	113
1	820
0	693
1	361
1	304
0	0
829	450
2	450
821	1776
0	803
0	944
0	815
2	3
13	51
5	1481
0	125
0	0
0	0
0	0
0	0
0	0
26	0
0	0
4	0
1	0
964	1793
0	1757
0	508
0	411
1	157
5	127
8	0
5	0
0	46
0	46
0	0
0	0
0	0
5	173
0	138
0	158
5	36
0	150
2	11
15	19
1	36
0	39
0	28
3	3
2	0
1	0
2	0
1	120
0	0
5	202
4	208
5	209
4	212
321	150
0	0
0	0
0	45
1	121
0	0
0	0
1030	1983
0	1983
3	249
47	0
0	249
0	0
0	2
58	0
0	0
0	0
37	8
0	0
0	1
0	0
3	623
2	630
2	625
0	12861
1	2829
7	12670
0	11777
26	4682
0	11902
63	11442
96	10097
5	3300
6	2521
22	2634
11	5494
24	1635
266	0
13	3259
48	1241
7	0
0	0
0	0
0	0
