UniqueCount	AmbigCount
2	0
0	0
18	90
7	63
25	60
5	0
75	0
132	0
80	0
0	0
23	0
0	14
23	2
166	3
1	0
0	0
0	0
0	0
0	0
3	2
1	2
0	2
2	2
0	0
0	0
10	121
0	87
0	93
1	82
3	35
1	6
1	42
0	42
2	3
0	0
0	5
0	0
0	0
2	0
3	3
12	152
5	2
0	0
1	0
6	1160
5	1614
86	2569
4	751
0	1752
102	645
19	1351
0	496
19	0
4	771
2008	1397
0	775
0	442
1	310
9	1084
0	555
106	295
0	1341
596	5721
54	5264
4	7328
44	0
29	740
7	707
13	389
0	272
0	204
3	60
0	0
0	0
39	1
39	0
0	0
0	4801
93	6469
61	1540
62	4507
125	592
3	634
173	6154
114	2033
0	0
7	6
0	0
22	5
10	23
0	14
0	21
2	11
0	0
0	1
1	0
13	0
0	0
0	318
0	498
58	3902
17	320
0	170
0	2277
0	3146
25	804
0	810
8	23
4	122
0	21
1	57
0	170
50	21
0	349
326	213
0	52
0	159
1	0
0	168
1	1
157	173
1	2412
0	2408
2	2440
0	85
7	131
0	1995
48	1893
15	454
0	2412
1	280
0	265
0	254
0	104
4	0
1	22
3	913
0	0
0	0
0	0
0	0
360	1939
0	310
0	54
0	1497
0	456
8	136
12	1809
6	1759
0	13
58	4
3	821
0	0
0	0
0	0
22	1
2	0
2	0
28	0
0	0
1	21
0	0
0	0
0	32
0	0
0	174
0	194
0	224
15	205
0	29
0	6
0	73
13	130
18	138
19	7
5	13
2	0
0	4
0	0
0	0
25	0
0	1363
0	48
0	0
0	2
0	1
0	217
15	0
0	0
9	0
0	13
0	0
0	2
0	0
0	0
1299	13
3	35
0	34
1	5
0	5
1	23
9	5
0	6
8	40
1	8
0	7
0	6166
728	33
0	0
191	93
1	93
0	9
5	7
0	36
3286	546
0	640
0	284
1	5
0	5
0	58
0	2
1	0
7	346
0	338
0	355
2	1
0	264
2	312
0	347
1	26
0	49
0	302
4	23
1	40
0	364
0	0
9	45
0	60
0	48
52	51
15	46
0	11
