UniqueCount	AmbigCount
0	0
645	30
0	30
103	2001
0	1420
0	0
0	7
1	7
0	0
0	0
0	0
0	736
0	0
1	0
126	4258
67	4430
0	3596
6	125
11	36
88	1352
0	227
18	204
616	1166
0	0
49	4
0	0
0	0
2	0
0	13
50	0
1433	222
11	116
3	113
1	698
43	376
0	431
0	140
1	206
0	210
0	67
0	89
4	145
6	141
710	460
114	346
0	0
0	0
0	0
2	2
0	0
11	277
0	242
0	403
0	673
81	25
11	305
0	743
0	396
0	649
93	922
65	175
4	95
6	46
0	730
1	66
1	0
4	819
6	1083
12	1017
2	936
0	193
5	186
0	94
14	340
35	38
2	269
67	219
506	420
0	107
8	12
3	14
0	0
3	0
0	0
0	0
0	0
0	0
22	54
0	54
1	2
17	0
0	2
0	6
0	0
67	27
8474	13373
0	6172
1	10900
0	10230
19	4857
7	670
34	871
361	1600
64	3182
0	3137
5	2560
27	430
0	1069
0	867
225	3188
21	590
2	327
39	716
0	769
9	644
6	204
8	438
1	239
10	234
3	222
35	7
91	2773
4	1362
0	537
0	455
0	2375
0	492
20	145
0	283
628	1034
1	701
0	85
0	116
7	123
0	0
1	16
4	0
0	30
398	1024
0	988
0	793
0	476
0	45
1	18
2	25
18	5
3	30
2461	11
0	0
0	0
0	579
0	187
0	0
0	0
0	0
0	0
0	0
29	3
0	2
0	0
2	81
0	332
0	92
0	8
0	38
0	49
0	287
225	758
28	195
19	44
0	564
27	11
0	90
0	0
17	179
0	149
0	165
0	135
20	9
0	0
1283	1053
0	860
1	192
0	1
1	141
2	146
31	534
43	692
63	1313
13	2758
0	3090
29	3234
0	470
0	2
1	2
0	1
0	0
0	1
0	0
0	0
0	0
15	1438
52	1427
0	1284
7	594
1	351
2	425
8	231
0	127
0	127
0	18
0	19
12	138
0	18
2	17
0	11
0	10
0	1
0	2
1	0
12	24
0	0
283	1652
2	1523
8	746
0	89
48	18
1	2
0	2
0	0
1	0
0	0
0	0
355	1
6	0
13	49
13	28
0	2
9	4
0	4
2	1
0	6
0	4
0	3
6	7
0	0
0	0
0	0
0	661
4239	4965
1	2730
15	1538
0	0
10	0
1	0
15	759
3	3092
5	497
0	702
5	546
183	3403
0	467
1	844
1	480
0	1212
0	700
0	1095
1	392
0	709
3	762
0	0
0	0
0	0
0	0
3055	14
2	8
61	8
49	2
5	0
2441	162
1	34
91	4
395	0
4	0
0	132
41	992
6	992
0	376
27	26
89	68
478	2152
2	1962
10	1965
6	22
3	1
0	638
0	586
2	212
1	126
26	5
0	16
23	3
408	134
0	118
0	114
0	94
27	11
0	25
0	146
584	682
22	50
11	73
67	0
0	363
0	257
2	377
4	26
0	32
26	3
0	0
0	136
0	438
7	402
7	0
24	5757
0	1145
0	4647
0	4487
213	404
0	215
0	1163
2	177
0	1557
0	419
0	904
0	913
1186	427
0	100
0	441
1	437
0	32
20	17
527	7
0	175
11	813
1	0
0	404
1	0
0	0
0	0
1	11624
0	1
6	3
0	3
0	0
0	0
1	1
0	0
0	1
1	0
0	0
0	0
0	0
10	3871
0	1
0	2
8	2
1	0
0	6
0	0
0	0
0	0
0	0
9	0
1	0
0	0
2	0
0	0
0	0
0	0
0	130
0	402
6	77
4	250
0	273
0	351
2	0
2	2
0	0
0	9
2	1
3	0
1	0
0	0
0	0
7	0
1	0
14	1350
0	0
1	846
63	928
3	3273
1	3275
1	2127
102	2127
18	2992
3	2992
6	0
80	0
0	0
0	365
0	1055
0	1036
0	1141
10	18
4	319
0	294
0	0
0	0
0	0
6	5
1	168
78	192
44	122
2	100
327	3
59	415
7	4441
6	812
0	474
8	4281
1	771
99	130
41	1918
32	1684
0	491
2	545
0	321
17	34
0	1
1007	6010
0	2512
0	4276
0	1454
0	4265
1	4336
39	1293
1	1792
18	1877
0	16
0	0
0	0
3	1
7	1
1	1
1	2
0	0
0	0
7	0
0	0
0	0
28	5
36	1561
87	201
0	1382
0	0
0	0
1	1040
4	191
0	551
7	179
12	95
0	187
8	529
0	54
0	470
42	0
0	23
148	0
15	13
0	0
3	1
0	0
1	0
0	0
7	0
91	1057
64	558
0	1093
1	256
5	69
0	118
9	0
0	0
0	0
3	0
3219	2845
28	2845
2	1131
0	0
1	0
2	249
1	0
0	0
0	0
3	918
6	793
30	121
0	697
0	3785
1181	3929
1	557
15	714
0	799
17	5
37	2
7	792
64	786
0	92
0	115
0	0
0	0
63	6
0	2
9	4
3	224
0	52
0	4
0	217
41	33
0	29
1	20
3	404
195	418
0	102
30	176
7	66
4	0
0	0
0	4809
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	3
0	3
0	7
8	9
8	9
0	6
953	18469
0	18483
0	4494
4	4129
0	2931
3	1327
0	13
2	200
1	544
43	332
20	51
4	199
500	810
17	197
65	349
0	32
0	848
4	75
0	13
43	13
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	15
0	1
0	1
0	0
0	2
0	1
384	1438
0	18628
0	22423
7	58
6	10
0	21769
0	22076
73	10571
2353	3207
125	2016
57	2067
0	9719
0	21139
0	20899
0	2571
0	1064
14	7130
15	2187
274	585
0	612
0	1668
0	1900
0	2021
0	2018
0	1793
0	0
903	1
1	0
30	85
0	14
0	10
0	58
6	0
1	38
9	0
48	49
46	1546
3	1547
1	1549
0	444
17	512
3	758
9	427
8	332
36	313
54	0
39	0
24	33
8	0
97	0
11	0
9	0
4	0
756	313
0	313
2	758
0	0
1	0
0	4
0	4
0	5
0	1
0	2
0	1
0	0
0	0
2	1266
2	0
32	4526
578	4527
0	4078
22	600
0	1281
112	343
26	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1151
103	1151
17	498
0	2
6	138
4	0
2	0
0	0
15	0
43	1
32	0
23	0
7	0
0	3
0	0
0	0
0	0
1	0
281	70
1	68
11	50
0	36
0	35
0	31
0	8
1	74
4	76
7	0
6	1
0	0
0	25
0	25
0	30
22	21
0	8
0	7
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	196
103	75
1	178
1	51
123	0
0	0
0	4
3	2
0	0
1	2
0	1
0	0
0	0
437	987
78	44
0	185
3	987
0	301
0	163
3	3314
0	3108
0	3017
0	3239
0	3148
97	3314
10	3228
6	1674
4	127
0	503
0	219
9	117
67	639
0	94
0	391
18	317
0	162
3	29
0	26
2	2
1	1
0	353
3	499
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
1	127
5	0
62	0
1	0
0	16
0	15
4	4
0	136
0	79
0	187
10	126
1347	224
33	224
1293	0
459	0
0	121
0	208
0	318
20	684
2	811
0	1204
0	1428
3	1349
19	1082
2	160
2	20
2	16
0	0
0	0
0	0
0	0
0	0
0	0
908	11203
202	10656
5	2587
40	852
2626	5135
3	5126
5	3138
693	1880
0	1880
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
0	4
0	0
0	0
0	0
0	753
1	741
0	754
0	156
0	504
0	498
0	506
0	18
1	12
0	12
0	7
1	62
7	53
12	57
0	54
0	40
0	25
3	32
24	9
0	19
0	14
1	2
1	5
0	5
0	5
13	14
0	0
0	0
0	0
0	0
5	7
891	9093
479	9010
7	8422
7	0
121	7007
32	4813
15	7007
0	1607
0	2126
4	314
0	93
263	625
0	1952
68	304
0	346
0	2068
0	451
21	1608
25	7
14	0
3	162
10	138
0	156
80	222
1	13
0	22
0	17
0	32
0	18
0	37
71	2
0	14
0	5
0	14
0	1
0	47
0	63
0	65
0	50
1	28
0	9
0	3
0	12
1	4
0	7
0	6
0	1176
5	1162
1	37
0	0
17	1
0	0
0	0
0	1
2268	1908
0	1873
0	115
69	457
0	77
0	61
2	51
67	3
2788	614
3	425
3	163
0	301
0	301
0	306
1	77
0	120
0	120
5	11
0	110
0	110
0	9
0	17
9	931
37	896
0	804
0	781
1	713
2	192
0	209
1	37
0	0
16	638
38	665
46	665
8	72
0	985
0	1049
2	984
3	223
0	333
0	191
1	42
0	162
10	88
3	20
11	1175
40	1095
0	827
0	215
2	904
3	136
1	50
5	504
0	548
45	1287
0	76
3	22
0	41
0	552
0	105
0	53
21	8
8	808
10	391
0	95
11	11
2	5
0	6
2	0
0	0
0	0
0	0
0	0
0	0
55	36
0	36
0	0
16	11
0	11
0	0
119	0
0	0
0	0
0	0
1	0
0	0
0	0
27	18
4	24
0	23
0	0
9	1
0	1
0	0
141	0
0	0
2	0
0	0
54	2115
39	1745
66	1266
9	2113
17	174
20	57
2	418
0	285
5	3712
0	3986
30	3712
2	323
0	3534
2	175
12	85
0	4
0	429
2	719
16	781
0	787
0	216
0	123
0	330
1	335
1	444
144	1648
5	1619
0	171
24	1179
0	327
2	563
0	2613
10	2412
56	2279
10	2337
2	2378
18	2469
0	2409
1	380
12	451
3	185
0	118
118	272
3	355
20	967
4	1000
40	1030
2	976
0	369
17	147
0	3
21	498
10	202
0	339
0	167
2	205
0	258
5	28
14	52
26	10
0	70
116	89
0	1
15	2658
49	398
0	906
1	2301
50	711
1	2110
0	1083
6	1192
0	786
0	711
0	472
23	105
30	365
0	648
0	616
108	519
5	741
0	620
0	395
0	241
8	153
2	98
0	87
0	74
0	0
0	0
0	0
0	0
151	1301
0	538
0	626
1	1251
0	1334
2	757
0	1195
0	157
5	108
1	0
17	43
19	186
383	57
5	7
0	36
0	36
0	27
0	22
0	2
114	303
0	97
6	247
25	192
0	0
0	3863
0	3863
105	3557
0	3678
51	3677
7	1264
44	2258
0	1195
0	1933
1	1496
0	386
1	309
1	410
6	199
43	18
0	0
0	18
0	0
0	0
0	260
2	35
1	308
3	0
0	6
0	4
0	8
0	19
0	94
0	251
7	74
0	140
0	165
0	109
0	1
0	0
19	1290
9	1356
5	315
1	463
1	586
0	514
0	476
3	561
8	169
7	510
2	317
0	448
10	312
5	119
3	119
5	4
56	1436
21	1442
17	1302
4	1265
0	101
1	3
6	997
2	5
0	4
28	701
4	64
6	27
0	9
0	23
6	926
26	355
0	741
38	756
31	2058
2	267
5	1945
8	262
403	0
0	3
10	1208
15	1208
7	1184
7	142
0	134
5	828
8	82
0	111
3	9
0	0
69	2101
15	135
3	215
0	1860
8	141
0	177
30	2083
0	153
1	153
0	122
0	704
0	125
0	0
0	0
0	71
0	0
0	0
2	0
0	0
0	0
0	0
3	0
0	0
0	0
3	8189
0	8180
0	5585
24	745
9	4986
124	2820
2	636
1	0
26	0
0	0
0	0
0	0
0	7
4	8
0	3
0	0
31	10
0	0
0	0
6	5025
17	5315
10	4750
19	2400
4	892
0	1039
1	679
3	2
72	0
2	13
0	11
0	2
0	0
0	3
0	2
0	3
0	1
0	0
0	0
290	3677
1	2922
94	3595
0	567
3	563
0	975
1	432
25	251
0	200
0	1845
0	0
19	39
0	39
2	0
0	712
23	2003
97	2003
0	0
0	0
0	2
0	2
0	1
0	1
3150	2142
0	1876
0	692
0	121
1	843
1	692
8	311
0	289
0	0
630	547
1	546
577	1194
0	527
1	652
1	550
2	0
49	47
2	806
0	84
0	0
0	0
0	3
0	0
0	3
24	1
0	1
0	0
4	3
490	845
0	833
0	238
0	203
0	54
1	45
19	0
42	0
0	57
0	57
0	0
0	0
0	0
5	147
0	114
1	137
8	33
0	130
6	9
2	4
4	39
2	35
0	24
3	4
3	0
4	0
9	0
0	56
0	0
8	320
0	312
15	339
3	352
441	216
0	0
0	1
0	30
1	47
0	0
0	0
1446	1959
0	1959
6	255
64	0
0	255
6	0
5	1
52	5
0	5
0	0
32	6
0	0
0	0
0	0
3	440
3	446
0	442
0	8964
0	2257
6	8771
0	8185
18	3671
0	8265
52	7856
98	6769
1	2426
8	1873
10	1921
8	3430
15	1157
338	0
18	1955
111	872
5	0
2	0
0	0
0	0
1	0
0	0
1	0
