UniqueCount	AmbigCount
0	0
2	12
0	12
0	0
1	1
1	1
0	1187
0	0
0	0
159	4767
113	4928
2	3786
24	147
11	41
233	2603
1	513
267	500
1153	2179
9	25
34	7
0	0
0	0
7	0
0	4
27	0
1571	235
5	119
3	115
0	1233
5	707
0	794
0	238
0	351
0	437
1	130
0	178
6	303
1	302
1301	769
30	627
0	0
0	0
0	0
1	1
0	0
7	356
0	299
0	508
0	776
20	8
7	382
0	862
0	501
0	759
105	1093
8	222
0	115
3	42
0	855
1	76
0	0
12	870
1	1093
9	1037
0	697
0	209
4	177
0	96
14	286
21	19
2	204
17	168
110	109
1	37
13	11
2	11
0	0
26	10
1	4
0	4
0	6
0	0
47	67
0	67
0	1
5	0
0	4
0	7
0	0
26	25
10261	16147
0	7572
0	12960
2	12417
13	1692
3	327
10	421
143	726
5	1309
0	1351
10	1147
14	184
0	350
0	428
127	1019
9	244
0	116
100	969
0	1026
7	863
1	270
3	603
0	333
17	325
0	294
6	10
56	2789
1	1490
0	591
3	510
0	2385
0	516
9	97
0	344
374	730
1	490
0	75
0	80
9	97
0	0
0	6
2	0
1	14
189	580
0	560
0	463
0	266
0	26
0	10
1	13
1	1
0	17
4440	12
0	0
0	0
0	698
0	203
0	1
0	1
0	1
0	1
0	0
32	4
0	2
0	0
4	175
1	204
0	68
2	15
2	83
0	106
0	170
39	391
73	191
10	95
0	354
23	5
0	54
1	0
5	98
0	78
0	92
0	72
7	1
0	0
767	593
0	492
0	90
0	1
0	79
2	81
2	830
3	1036
55	1835
12	3839
0	4285
42	4477
0	585
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
15	2055
83	2037
0	1856
10	887
0	522
5	593
15	330
0	175
0	175
0	27
0	27
11	108
0	27
1	24
0	19
0	15
0	7
0	4
0	4
1	13
0	0
200	998
3	909
8	429
0	49
7	6
0	9
0	7
0	0
2	4
0	0
0	0
175	0
11	0
34	128
36	68
1	11
8	31
0	19
4	0
0	13
0	8
0	6
11	13
0	0
0	0
0	0
0	891
5670	6588
0	3784
5	2008
0	0
5	0
0	0
12	650
4	2535
11	415
2	612
1	461
174	2757
0	395
2	723
0	390
0	936
5	528
0	906
1	324
0	520
2	612
0	0
0	0
0	0
0	0
1766	11
2	6
7	5
6	0
1	0
2751	170
2	31
14	1
14	0
2	0
0	140
73	2140
14	2142
0	940
54	69
486	240
241	2846
2	2735
45	2740
3	37
1	0
2	967
1	891
1	311
7	117
8	9
2	14
4	0
436	123
0	107
0	111
0	95
2	6
0	16
2	134
391	295
22	65
6	31
9	0
0	142
0	109
1	146
0	19
0	8
0	1
0	0
0	191
0	557
14	533
2	0
61	10145
0	2378
0	8243
1	8418
68	774
0	449
0	2229
0	322
0	3222
0	789
0	1894
0	1919
437	290
0	72
0	298
1	293
0	31
5	9
145	0
0	103
0	1363
0	0
0	323
0	0
0	0
0	0
1	20085
0	0
2	2
0	2
0	0
0	0
0	0
0	0
1	0
2	0
0	0
1	0
0	0
28	7117
2	4
0	1
2	1
0	0
0	6
0	0
0	0
0	0
2	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	61
0	199
0	38
0	107
0	112
0	168
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	541
0	0
2	1181
2	581
3	2041
1	2043
1	1417
85	1417
8	1883
1	1884
0	0
7	0
1	0
0	109
0	327
0	322
0	357
0	4
0	115
0	110
0	0
0	0
0	0
0	2
2	74
41	83
28	156
1	96
44	1
6	567
7	6269
2	1150
0	659
11	6011
0	1060
16	155
27	2669
10	2417
2	702
3	764
0	421
6	17
0	1
1276	9425
0	3975
0	6824
0	2196
0	6683
3	6819
29	1903
1	2754
10	2846
0	11
0	0
0	0
15	1
11	0
6	0
0	0
0	0
0	0
2	0
0	0
0	0
8	2
11	541
28	65
0	483
0	0
0	0
0	1284
3	604
0	1321
6	539
4	213
3	571
15	1235
0	193
0	1135
3	0
0	64
13	0
1	25
0	0
1	0
0	1
0	1
0	0
10	0
85	1029
21	522
0	1040
0	237
14	78
1	104
18	0
1	0
0	0
9	0
2784	3129
29	3129
3	1184
0	0
0	0
6	305
0	0
0	0
0	0
1	328
2	277
5	51
1	251
0	1056
411	1114
0	214
9	252
0	271
1	0
1	2
5	390
31	386
0	43
0	44
0	0
0	0
34	3
0	2
1	3
1	182
0	49
2	8
0	176
6	17
1	15
4	8
0	193
150	201
0	79
1	69
2	19
2	0
0	0
0	8424
0	0
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
4	0
0	99
0	8
0	8
2	70
106	97
41	99
2	72
1099	24786
0	24790
0	5840
4	5374
0	3931
5	1843
1	6
4	150
0	308
1	211
14	32
12	150
396	452
17	153
2	217
0	27
0	464
4	50
0	14
71	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	23
0	0
0	0
0	0
0	3
0	0
146	807
0	11995
0	15848
0	21
1	2
0	15557
0	15708
48	9378
544	2153
6	1342
31	1334
0	8665
0	15121
0	14949
0	2411
0	1154
6	4336
4	2746
236	399
0	383
0	990
2	1108
0	1213
0	1141
0	1062
0	0
173	0
0	0
85	136
0	44
7	40
0	99
2	1
0	41
6	0
44	45
38	1072
0	1068
3	1073
0	311
5	265
2	333
2	171
0	129
12	123
6	0
15	0
3	8
1	0
25	0
3	0
6	0
4	0
1476	572
0	572
1	1376
0	0
0	0
0	2
0	3
0	2
0	1
0	1
0	2
1	0
0	1
10	2238
0	0
88	7716
722	7715
12	7256
44	939
0	2157
15	545
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	677
39	677
8	190
0	0
0	50
0	0
3	0
0	0
1	0
9	0
9	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
100	22
0	22
1	18
0	13
0	11
0	10
0	2
0	5
1	5
0	0
0	0
1	0
0	68
0	68
0	85
38	59
0	33
0	22
0	3
0	0
0	0
0	0
0	0
0	0
0	0
4	354
49	116
1	330
3	87
32	0
0	0
2	2
1	3
0	0
0	3
0	0
0	0
0	0
487	1133
17	31
1	145
1	1133
0	248
0	175
2	2352
0	2203
0	2169
0	2311
0	2277
51	2342
6	2320
0	1327
1	96
0	333
0	169
3	86
9	420
0	55
0	239
13	213
0	123
7	38
0	30
0	4
0	5
2	482
1	697
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
2	17
3	89
14	0
124	0
0	1
0	14
0	14
0	3
0	161
0	90
0	225
8	145
1267	217
19	217
733	0
730	0
4	247
1	129
0	222
3	515
0	635
0	984
0	1190
2	1143
8	905
0	149
2	24
0	24
0	0
0	0
0	0
0	0
0	0
0	0
1310	18009
261	17089
6	3894
11	963
4619	8082
1	8068
0	4855
1093	2948
0	2948
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
1	8
2	8
1	0
0	0
0	0
0	487
2	478
0	489
0	119
0	335
0	330
0	337
0	11
0	18
0	18
0	10
3	49
0	25
0	43
0	49
0	29
0	21
5	32
1	6
0	21
0	12
1	3
0	3
0	3
0	2
5	6
0	0
0	0
0	0
0	0
3	6
1988	17629
1032	17412
6	16414
6	0
127	9155
7	6130
46	9155
0	1929
3	2723
7	457
0	78
510	981
0	3406
9	473
1	559
8	3612
0	734
35	2860
2	6
5	0
5	323
8	279
0	306
8	318
0	23
0	50
0	39
0	42
0	2
0	1
1	0
2	25
0	8
2	24
0	3
0	52
0	64
0	69
0	51
0	23
0	5
0	1
0	17
0	4
0	10
1	6
0	767
2	736
0	60
0	0
10	2
0	2
0	1
0	0
907	1066
0	1049
0	58
22	296
1	45
0	36
1	27
8	0
3285	671
4	454
2	204
0	280
0	279
0	282
0	110
0	186
0	178
1	1
0	177
0	177
0	22
2	26
2	562
27	533
0	464
0	459
1	419
1	76
0	82
5	34
0	0
11	472
27	490
9	490
1	50
0	1210
4	1297
2	1234
1	244
0	438
0	268
0	50
0	222
13	111
0	33
4	404
1	375
0	290
0	62
0	307
1	47
0	24
0	171
0	176
10	311
0	21
3	3
0	9
0	136
0	23
0	11
1	2
1	196
2	83
0	24
30	31
1	16
0	15
0	0
0	0
0	0
0	0
0	0
0	0
131	104
0	104
1	0
12	1
0	1
0	0
710	0
0	0
0	0
0	0
1	0
0	0
0	0
33	24
2	30
1	29
0	0
6	0
0	0
1	0
119	0
0	0
1	0
0	0
71	3243
18	2614
8	1826
11	3241
2	247
3	79
10	646
0	403
16	5902
1	6362
34	5902
0	495
1	5645
4	285
11	119
0	5
0	679
2	1154
56	1254
0	1250
0	320
0	160
0	513
2	515
1	683
172	2486
7	2442
0	291
8	1728
0	491
0	774
1	4111
4	3943
44	3706
3	3842
0	3862
24	4018
0	3939
2	673
1	691
4	283
5	200
14	176
5	242
14	707
1	710
32	720
5	711
0	285
2	82
0	1
31	418
1	165
0	323
0	167
1	204
0	237
1	24
8	50
6	5
0	69
87	68
0	1
11	2660
72	367
0	825
5	1989
37	654
0	1826
0	987
7	1037
0	679
0	575
0	394
17	108
7	254
1	580
0	473
44	435
61	3321
0	3136
0	2125
0	1403
7	773
15	468
0	415
0	375
1	0
0	0
0	0
0	0
213	1226
0	477
0	575
3	1185
0	1246
0	667
0	1113
0	160
1	114
3	0
1	36
22	185
1537	262
11	35
0	166
1	166
0	119
0	101
0	14
569	1377
0	534
31	1015
16	741
0	0
0	4916
6	4916
18	4411
0	4626
56	4640
1	1567
44	2801
0	1534
0	2411
0	1925
0	488
1	427
5	531
5	238
64	19
0	4
0	17
0	0
0	0
2	481
6	70
0	666
1	0
1	16
0	10
0	19
0	55
6	173
0	461
14	198
0	322
0	388
0	268
0	4
0	0
26	1631
6	1734
4	419
1	619
0	816
0	712
0	620
3	768
3	228
1	707
1	365
1	490
3	338
15	351
26	351
3	20
107	3667
52	3690
6	3262
8	3169
0	283
0	15
6	1036
3	12
0	4
33	683
1	55
2	20
0	1
1	19
9	972
67	400
0	737
43	765
43	3259
26	426
20	3127
15	315
687	0
0	1
7	1140
17	1140
3	1106
4	124
0	103
3	776
0	69
0	100
0	11
0	0
76	3768
15	278
9	490
0	3516
5	279
0	391
40	3714
0	315
0	227
0	183
0	1197
0	245
0	0
0	0
2	41
0	0
0	0
4	0
0	0
0	0
0	0
1	0
0	0
0	0
3	4913
0	4903
0	3518
16	465
5	3176
2	1727
1	409
0	0
26	0
0	0
0	0
0	0
0	0
1	3
0	3
0	0
38	13
0	0
0	0
10	6464
27	6823
8	6151
32	3018
3	1030
0	1317
1	810
0	0
12	0
2	21
0	20
0	2
0	1
0	2
0	1
0	2
2	0
2	0
0	0
310	3959
1	3114
158	3885
0	649
3	552
0	1006
0	455
23	264
0	216
6	1789
0	0
49	126
0	126
1	0
1	1154
71	7511
423	7511
0	1
0	0
0	1
0	1
0	0
0	1
2100	1677
1	1460
0	544
0	91
1	658
0	544
0	246
0	217
0	0
653	527
4	526
2940	6096
1	2715
1	3282
2	2824
4	0
17	181
3	1005
0	130
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
753	905
1	893
0	241
0	227
0	65
0	42
5	0
1	0
0	53
0	53
0	0
0	0
0	0
6	99
1	66
0	93
2	18
1	89
0	5
35	11
1	34
1	32
0	27
0	4
0	0
1	0
1	0
0	25
0	0
9	196
5	196
3	217
0	225
234	150
0	0
0	0
0	23
0	18
0	0
0	0
563	818
0	818
3	144
8	0
1	144
0	0
0	1
30	3
0	3
0	0
31	3
0	0
0	1
0	0
6	818
1	820
3	820
0	15569
0	3642
8	14768
0	13792
15	5703
0	13894
53	13528
94	11584
5	3901
12	2925
15	2858
29	6398
202	2125
157	0
11	3616
39	1392
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
